1,1.050000
2,2.120000
3,3.170000
4,4.040000
5,4.970000
6,5.960000
7,6.880000
8,7.810000
9,8.660000
10,9.530000
11,10.420000
12,11.310000
13,12.440000
14,13.500000
15,14.610000
16,15.710000
17,16.780001
18,17.820000
19,18.690001
20,19.700001
21,20.969999
22,22.000000
23,22.920000
24,23.660000
25,24.830000
26,25.709999
27,26.790001
28,27.950001
29,29.330000
30,30.299999
31,31.379999
32,32.220001
33,33.220001
34,34.139999
35,35.279999
36,36.410000
37,37.250000
38,38.209999
39,39.240002
40,40.209999
41,41.369999
42,42.389999
43,43.250000
44,44.110001
45,44.930000
46,46.110001
47,46.869999
48,47.900002
49,49.160000
50,50.049999
51,50.689999
52,51.470001
53,53.049999
54,53.860001
55,55.060001
56,55.820000
57,56.700001
58,57.689999
59,58.919998
60,59.910000
61,60.770000
62,62.320000
63,63.040001
64,63.869999
65,64.790001
66,65.750000
67,66.599998
68,67.690002
69,68.629997
70,69.610001
71,70.480003
72,71.620003
73,73.250000
74,74.089996
75,74.919998
76,75.849998
77,76.199997
78,78.000000
79,78.660004
80,79.529999
81,80.550003
82,81.550003
83,82.500000
84,83.470001
85,84.459999
86,85.459999
87,86.589996
88,87.550003
89,88.889999
90,89.389999
91,90.349998
92,91.220001
93,92.470001
94,93.129997
95,94.120003
96,95.059998
97,96.110001
98,97.080002
99,98.029999
100,99.000000
