1,3.600000
2,7.030000
3,10.180000
4,13.360000
5,16.360001
6,19.450001
7,22.629999
8,25.750000
9,29.070000
10,32.389999
11,35.480000
12,38.220001
13,41.200001
14,44.259998
15,46.849998
16,49.790001
17,52.660000
18,55.299999
19,57.849998
20,60.490002
21,63.139999
22,65.279999
23,67.389999
24,69.660004
25,71.559998
26,73.050003
27,74.839996
28,76.279999
29,77.400002
30,78.440002
31,79.400002
32,80.110001
33,80.750000
34,81.629997
35,82.180000
36,82.720001
37,83.139999
38,83.669998
39,84.059998
40,84.389999
41,84.760002
42,85.099998
43,85.550003
44,85.800003
45,86.029999
46,86.389999
47,86.699997
48,86.860001
49,87.139999
50,87.379997
51,87.639999
52,87.940002
53,88.230003
54,88.459999
55,88.760002
56,89.040001
57,89.230003
58,89.489998
59,89.730003
60,90.029999
61,90.199997
62,90.410004
63,90.739998
64,91.029999
65,91.250000
66,91.540001
67,91.779999
68,91.910004
69,92.160004
70,92.349998
71,92.540001
72,92.849998
73,93.010002
74,93.260002
75,93.470001
76,93.709999
77,94.050003
78,94.180000
79,94.470001
80,94.669998
81,94.879997
82,95.129997
83,95.400002
84,95.570000
85,95.739998
86,95.849998
87,96.220001
88,96.449997
89,96.510002
90,96.699997
91,96.989998
92,97.239998
93,97.519997
94,97.660004
95,97.860001
96,98.139999
97,98.339996
98,98.570000
99,98.820000
100,99.000000
