1,3.170000
2,6.430000
3,9.260000
4,12.480000
5,15.510000
6,18.889999
7,22.209999
8,25.040001
9,27.450001
10,30.020000
11,32.360001
12,35.220001
13,37.389999
14,40.270000
15,42.860001
16,44.889999
17,46.990002
18,48.919998
19,51.090000
20,53.080002
21,54.509998
22,56.299999
23,57.779999
24,59.299999
25,60.560001
26,61.959999
27,63.259998
28,64.510002
29,65.540001
30,66.570000
31,67.489998
32,68.440002
33,69.230003
34,70.430000
35,71.440002
36,72.019997
37,72.889999
38,73.720001
39,74.519997
40,75.239998
41,75.769997
42,76.470001
43,77.099998
44,77.900002
45,78.699997
46,79.110001
47,79.760002
48,80.449997
49,80.910004
50,81.389999
51,81.980003
52,82.470001
53,82.870003
54,83.160004
55,83.669998
56,84.220001
57,84.449997
58,84.889999
59,85.019997
60,85.410004
61,86.040001
62,86.410004
63,86.769997
64,87.160004
65,87.730003
66,88.080002
67,88.300003
68,88.860001
69,89.419998
70,89.730003
71,90.089996
72,90.400002
73,90.730003
74,90.930000
75,91.480003
76,91.629997
77,92.239998
78,92.239998
79,92.680000
80,93.290001
81,93.610001
82,93.930000
83,94.209999
84,94.279999
85,94.500000
86,94.730003
87,95.080002
88,95.750000
89,95.790001
90,95.910004
91,96.610001
92,96.669998
93,96.800003
94,97.230003
95,97.580002
96,97.809998
97,98.349998
98,98.470001
99,98.580002
100,99.000000
